ID,Name,Department,GEO,Role,Rising_Star,Will_Relocate,Critical,Trending Perf,Talent_Level,Validated_Talent_Level,Percent_Remote,EMP_Sat_OnPrem_1,EMP_Sat_OnPrem_2,EMP_Sat_OnPrem_3,EMP_Sat_OnPrem_4,EMP_Sat_OnPrem_5,EMP_Sat_Remote_1,EMP_Sat_Remote_2,EMP_Sat_Remote_3,EMP_Sat_Remote_4,EMP_Sat_Remote_5,EMP_Engagement_1,EMP_Engagement_2,EMP_Engagement_3,EMP_Engagement_4,EMP_Engagement_5,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left_Company,CSR Factor,promotion_last_5years,sales,salary,Gender,LinkedIn_Hits,Emp_Work_Status2,Emp_Work_Status_3,Emp_Work_Status_4,Emp_Work_Status_5,Emp_Identity,Emp_Role,Emp_Position,Emp_Title,Women_Leave,Men_Leave,Emp_Competitive_1,Emp_Competitive_2,Emp_Competitive_3,Emp_Competitive_4,Emp_Competitive_5,Emp_Collaborative_1,Emp_Collaborative_2,Emp_Collaborative_3,Emp_Collaborative_4,Emp_Collaborative_5,Sensor_StepCount,Sensor_Heartbeat(Average/Min),Sensor_Proximity(1-highest/10-lowest)
2388,BONAR,Warehouse,Colombia,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,5,109,4,0,0,,0,product_mng,low,F,23,3,4,5,3,1,2,1,1,0,NA,2,1,2,2,4,3,1,3,3,2,1840,87,7
2389,BLAU,Operations,China,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,253,2,1,0,,0,sales,low,F,5,2,1,2,3,1,2,2,1,1,NA,2,1,1,2,4,1,2,5,3,5,2338,75,7
2390,BIRON,Sales,Turkey,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,210,3,1,0,,0,IT,high,F,24,4,3,1,5,2,2,2,2,1,NA,2,5,1,3,3,3,1,1,2,1,3956,79,7
2391,BEAGLE,Finance,France,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,6,217,6,0,0,,0,hr,medium,M,18,1,1,5,1,1,1,1,2,NA,1,2,5,1,3,5,3,2,4,3,5,2776,78,6
2392,BARROSO,Human Resources,Japan,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,260,3,1,0,,0,sales,low,M,39,4,5,5,4,2,1,2,2,NA,1,1,1,2,5,1,1,1,2,2,5,3155,80,9
2393,ARVIN,IT,UK,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,178,3,0,0,,0,sales,medium,M,29,1,2,2,1,2,1,2,1,NA,1,2,2,1,5,5,1,1,4,5,1,1273,89,6
2394,ARISPE,Warehouse,UK,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,211,4,0,0,,0,hr,low,M,39,4,5,3,5,2,1,1,2,NA,1,1,3,1,5,1,2,2,1,2,2,2889,75,10
2395,ZACHARIAS,Operations,Korea,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,207,4,0,0,,0,product_mng,medium,M,14,5,3,4,3,1,2,1,1,NA,1,1,1,2,1,5,1,1,5,5,3,2101,77,6
2396,ZABEL,Sales,US,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,108,6,0,0,,0,sales,low,M,36,3,2,3,4,2,1,2,1,NA,1,1,2,2,1,3,3,1,1,4,5,1714,90,7
2397,YAEGER,Finance,Korea,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,171,2,0,0,,0,marketing,low,M,22,1,3,3,5,1,1,1,1,NA,1,2,4,1,2,1,1,2,3,4,5,1877,89,6
2398,WORKS,Human Resources,Japan,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,122,2,0,0,,0,sales,high,F,24,1,3,3,1,1,1,1,1,0,NA,2,5,1,5,2,2,2,2,1,2,1584,89,9
2399,WOOLFORD,IT,Korea,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,240,3,0,0,,0,marketing,medium,F,1,1,2,5,5,2,1,2,2,1,NA,2,4,1,3,3,3,2,3,5,5,3830,79,8
2400,WHETZEL,Warehouse,Australia,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,5,189,2,1,0,,0,IT,low,F,12,1,5,1,4,2,1,1,1,1,NA,1,3,2,1,1,1,2,4,3,1,3238,87,9
2401,WEAKLEY,Operations,UK,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,5,137,3,1,0,,0,technical,medium,F,65,2,3,5,2,2,1,1,2,0,NA,1,1,1,1,4,5,2,3,5,5,1190,86,6
2402,VEATCH,Sales,Korea,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,143,2,0,0,,0,technical,low,M,27,3,3,1,3,2,1,2,1,NA,1,1,4,1,2,1,2,2,2,1,1,1119,60,6
2403,VANDEUSEN,Finance,Korea,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,5,225,2,0,0,,0,accounting,high,M,18,3,2,1,5,2,1,1,2,NA,1,1,5,1,4,3,4,1,5,3,5,3594,77,8
2404,TUFTS,Human Resources,Korea,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,280,2,0,0,,0,hr,medium,F,3,3,4,5,2,1,2,2,1,1,NA,2,1,1,2,5,5,1,2,5,3,3670,75,7
2405,TROXEL,IT,China,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,190,3,0,0,,0,RandD,medium,F,12,1,5,5,3,1,2,1,2,1,NA,1,4,2,2,2,2,2,5,3,3,3095,85,9
2406,TROCHE,Warehouse,Korea,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,243,5,0,0,,0,product_mng,medium,M,1,5,4,4,5,1,2,2,1,NA,1,1,5,2,5,5,3,1,5,2,1,3812,80,8
2407,TRAVER,Operations,Australia,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,259,2,0,0,,0,sales,low,M,13,3,4,2,1,1,2,2,2,NA,1,2,5,1,1,2,1,2,5,2,5,3348,76,7
2408,TOWNSEL,Sales,US,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,171,4,0,0,,0,hr,medium,M,13,2,1,4,5,1,1,1,1,NA,1,1,3,2,2,4,2,2,2,3,2,1745,87,7
2409,TOSH,Finance,Turkey,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,190,3,0,0,,0,sales,medium,M,24,5,4,4,5,2,1,2,2,NA,1,2,4,2,4,3,4,1,2,4,4,2733,85,9
2410,TALARICO,Human Resources,UK,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,273,3,0,0,,0,sales,low,F,24,2,4,3,1,1,1,1,1,1,NA,1,3,1,3,3,5,1,4,3,3,2321,79,6
2411,SWILLEY,IT,France,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,182,2,0,0,,0,technical,medium,M,5,3,4,5,2,1,2,2,2,NA,1,2,5,1,4,2,2,2,3,3,5,2606,85,10
2412,STERRETT,Warehouse,Colombia,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,5,270,3,0,0,,0,technical,medium,F,18,4,1,2,5,1,1,1,2,1,NA,1,5,1,3,2,3,1,4,5,4,3626,75,6
2413,STENGER,Operations,China,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,251,3,0,0,,0,RandD,low,M,51,5,3,1,5,1,2,1,1,NA,1,2,5,1,4,3,1,1,3,5,2,2776,78,8
2414,SPRINGFIELD,Sales,Korea,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,5,171,3,0,0,,0,technical,medium,F,60,2,3,3,4,1,1,2,1,1,NA,1,3,2,3,1,5,2,2,5,2,1960,85,8
2415,SPEAKMAN,Finance,Japan,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,5,218,5,0,0,,0,technical,medium,M,10,3,4,3,2,2,2,1,1,NA,1,2,5,2,1,3,4,2,1,4,5,2899,77,6
2416,SOWARDS,Human Resources,Korea,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,155,3,0,0,,0,sales,low,F,31,3,4,4,3,2,1,1,1,0,NA,1,4,1,1,2,3,2,2,2,2,1876,65,7
2417,SOURS,IT,France,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,5,233,2,0,0,,0,support,medium,M,26,2,5,5,1,2,2,2,1,NA,1,1,1,2,5,1,2,2,2,3,2,2468,79,6
2418,SOUDERS,Warehouse,Australia,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,143,4,1,0,,0,support,low,M,18,3,3,3,5,2,2,1,2,NA,1,2,3,1,2,4,5,1,1,4,1,1852,60,10
2419,SOUDER,Operations,Turkey,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,2,113,5,1,0,,0,support,medium,F,63,1,4,3,4,1,2,1,2,0,NA,2,5,1,2,1,1,1,1,3,2,1375,69,6
2420,SOLES,Sales,China,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,2,152,5,0,0,,0,technical,medium,M,48,4,5,1,4,1,1,1,2,NA,1,2,2,1,1,4,1,2,1,1,5,1326,70,8
2421,SOBERS,Finance,France,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,174,2,0,0,,0,technical,low,F,8,2,5,4,2,2,2,2,2,1,NA,2,1,2,3,3,3,1,4,2,2,1491,90,8
2422,SNODDY,Human Resources,Turkey,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,225,2,0,0,,0,technical,high,F,30,4,5,3,1,2,1,2,1,1,NA,2,4,2,4,4,5,2,4,1,4,3991,75,10
2423,SMITHER,IT,China,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,252,2,0,0,,0,marketing,low,M,1,4,3,5,4,1,1,2,1,NA,1,2,4,2,5,2,3,2,1,2,3,3468,77,9
2424,SIAS,Warehouse,Korea,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,6,188,3,0,0,,0,sales,medium,F,62,1,5,2,5,1,2,1,1,1,NA,2,5,2,1,4,1,1,2,1,2,3525,89,9
2425,SHUTE,Operations,UK,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,166,3,0,0,,0,technical,low,M,29,5,4,2,1,2,1,2,2,NA,1,2,1,1,4,2,5,1,3,5,5,1452,67,7
2426,SHOAF,Sales,China,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,221,6,0,0,,0,marketing,high,F,6,3,1,1,2,2,2,1,1,1,NA,1,3,1,4,4,3,1,4,3,2,3520,80,10
2427,SHAHAN,Finance,France,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,241,3,0,0,,0,product_mng,medium,M,56,2,3,4,4,1,2,1,2,NA,1,1,1,2,3,5,3,1,5,2,4,3873,78,8
2428,SCHUETZ,Human Resources,Japan,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,205,2,0,0,,0,support,low,F,62,5,2,4,2,2,2,2,2,1,NA,1,1,2,4,5,5,2,5,3,5,3409,79,10
2429,SCAGGS,IT,US,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,134,2,1,0,,0,sales,medium,F,10,4,1,1,2,1,1,2,1,0,NA,1,1,2,4,2,1,1,5,1,2,1025,65,8
2430,SANTINI,Warehouse,Colombia,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,251,2,0,0,,0,support,low,M,21,5,4,4,5,2,2,2,2,NA,1,1,3,2,3,3,2,2,2,2,3,3268,76,9
2431,ROSSON,Operations,Korea,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,167,2,0,0,,0,hr,low,F,25,1,3,5,2,1,2,1,1,1,NA,2,3,1,1,3,1,2,5,4,5,1832,73,10
2432,ROLEN,Sales,Colombia,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,127,4,0,0,,0,product_mng,high,M,38,3,2,1,3,2,2,2,1,NA,1,2,5,1,4,3,1,1,3,5,4,1206,68,8
2433,ROBIDOUX,Finance,France,Level 2-4,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,213,3,0,0,,0,support,medium,F,65,5,1,3,1,2,1,2,2,1,NA,1,5,1,2,3,2,1,2,5,1,3510,80,10
2434,RENTAS,Human Resources,France,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,183,2,0,0,,0,technical,low,F,53,1,3,2,1,2,1,1,2,1,NA,1,4,2,3,5,5,2,3,5,3,3607,90,8
2435,RECIO,IT,Japan,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,256,2,0,0,,0,support,high,F,32,5,5,4,3,1,1,2,1,1,NA,1,4,1,2,2,3,1,1,2,4,3091,76,9
2436,PIXLEY,Warehouse,China,Level 2-4,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,232,4,0,0,,0,product_mng,low,F,25,3,4,3,2,1,1,1,1,1,NA,1,5,1,1,1,5,2,3,2,3,3533,78,10
2437,PAWLOWSKI,Operations,Australia,Level 1,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,5,140,3,0,0,,0,support,low,F,51,4,5,5,2,2,2,2,2,0,NA,1,1,2,1,1,2,1,2,3,2,1008,86,7
2438,PAWLAK,Sales,France,Level 1,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,167,3,1,0,,0,technical,low,F,33,1,2,3,5,1,2,1,2,1,NA,1,4,2,4,2,1,1,4,5,1,1758,87,9
2439,PAULL,Finance,China,Level 1,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,6,176,5,0,0,,0,support,medium,M,16,4,2,2,2,2,1,2,1,NA,1,2,1,2,5,4,4,1,4,5,4,1926,89,10
2440,PASCAL,Human Resources,Turkey,Level 1,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,274,3,0,0,,0,technical,medium,F,65,3,2,2,1,1,1,1,1,1,NA,1,1,2,1,3,5,1,2,3,3,2556,78,8
2441,OVERBEY,IT,Japan,Level 1,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,229,2,1,0,,0,hr,medium,F,56,5,3,1,5,2,1,2,2,1,NA,2,4,1,2,4,3,2,4,5,5,3064,79,8
2442,OREAR,Warehouse,China,Level 1,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,198,3,0,0,,0,product_mng,medium,F,17,1,5,5,4,1,1,1,2,1,NA,2,5,1,1,1,3,1,1,3,2,3130,86,9
2443,OLIVERI,Operations,Australia,Level 1,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,5,219,3,0,0,,0,sales,low,F,29,3,5,4,4,1,1,2,2,1,NA,2,1,2,4,3,5,5,3,3,1,2654,77,10
2444,OLDENBURG,Sales,Korea,Level 1,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,271,2,1,0,,0,hr,medium,F,59,4,1,1,3,1,1,1,1,1,NA,1,2,2,3,2,1,1,1,3,1,3089,77,7
2445,NUTTING,Finance,Korea,Level 1,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,147,3,1,0,,0,technical,medium,F,8,5,5,2,4,2,2,1,2,0,NA,1,5,1,5,1,1,2,1,3,1,1505,67,10
2446,NAUGLE,Human Resources,Australia,Level 1,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,228,3,0,0,,0,sales,low,M,55,2,3,4,3,1,2,2,2,NA,1,1,3,2,2,5,2,2,4,1,5,2064,79,7
2447,MOTE,IT,Japan,Level 1,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,6,98,3,0,0,,0,marketing,low,M,4,1,2,5,1,2,2,2,1,NA,1,2,4,1,2,2,5,1,1,4,1,1841,90,10
2448,MOSSMAN,Warehouse,Turkey,Level 1,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,184,4,0,0,,0,sales,low,F,2,5,1,1,3,1,1,2,1,1,NA,2,2,1,4,3,1,1,5,4,5,3251,85,8
2449,MOOR,Operations,US,Level 1,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,162,3,0,0,,0,marketing,medium,F,36,5,5,1,4,2,1,1,1,1,NA,2,5,1,5,3,4,5,5,1,5,1649,72,6
2450,MISNER,Sales,US,Level 1,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,172,4,1,0,,0,management,high,F,36,4,4,3,2,1,2,2,1,1,NA,1,1,1,2,1,1,2,4,3,1,1077,87,6
2451,MILAZZO,Finance,France,Level 1,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,181,3,0,0,,0,technical,low,M,37,2,2,1,3,1,1,2,2,NA,1,1,5,2,3,4,1,2,2,2,5,2659,86,8
2452,MICHELSON,Human Resources,China,Level 1,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,5,200,2,1,0,,0,IT,low,F,50,4,3,1,5,2,2,1,1,1,NA,2,1,1,4,1,3,2,5,4,2,3230,85,10
2453,MEI,IT,Australia,Level 1,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,274,2,0,0,,0,technical,high,M,15,3,2,3,2,1,2,1,1,NA,1,2,3,1,3,4,2,2,1,5,4,3438,75,7
2454,MCENTEE,Warehouse,Japan,Level 1,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,6,265,6,0,0,,0,sales,medium,M,14,2,3,1,1,2,2,2,1,NA,1,1,5,1,5,4,1,1,1,4,5,2871,77,10
2455,MCCULLAR,Operations,Turkey,Level 1,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,162,2,0,0,,0,sales,high,M,27,1,1,3,4,2,1,1,1,NA,1,1,1,1,3,5,3,1,3,4,5,1963,71,7
2456,MCCREE,Sales,France,Level 1,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,213,4,0,0,,0,support,high,M,17,3,3,4,4,1,2,2,1,NA,1,2,1,2,5,3,5,2,5,4,5,2718,79,9
2457,MCALEER,Finance,France,Level 1,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,5,226,4,0,0,,0,marketing,medium,F,10,4,3,4,4,1,1,1,1,1,NA,1,5,2,1,5,2,2,3,1,3,2771,75,7
2458,MAZZONE,Human Resources,US,Level 1,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,6,253,4,0,0,,0,support,medium,F,9,2,3,5,5,1,2,2,1,1,NA,2,5,2,4,1,2,1,1,4,1,3749,76,8
2459,MAXIM,IT,US,Level 1,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,227,2,0,0,,0,technical,medium,F,21,1,5,5,3,1,1,1,2,1,NA,2,5,1,3,2,4,1,1,2,4,3395,79,6
2460,MARSHAL,Warehouse,Japan,Level 1,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,189,3,0,0,,0,support,medium,F,1,3,1,1,2,1,2,2,1,1,NA,2,4,1,3,3,4,1,2,5,1,3298,86,8
2461,MANDELL,Operations,UK,Level 1,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,168,3,0,0,,0,IT,medium,M,44,2,1,4,3,1,2,1,1,NA,1,2,4,2,4,2,5,2,2,4,5,1873,64,8
2462,MANAHAN,Sales,Korea,Level 1,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,191,2,0,0,,0,marketing,medium,M,1,5,2,2,3,1,2,1,2,NA,1,1,3,1,3,5,2,1,3,5,1,2800,86,8
2463,MALOTT,Finance,Australia,Level 1,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,269,2,0,0,,0,sales,medium,M,4,4,2,3,3,2,2,1,2,NA,1,2,4,1,3,5,4,2,1,4,3,2988,75,10
2464,MAISONET,Human Resources,Turkey,Level 1,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,115,3,0,0,,0,accounting,low,M,33,1,5,3,2,2,2,2,1,NA,1,2,2,2,4,1,1,1,4,1,3,1948,61,8
2465,MAILLOUX,IT,France,Level 1,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,269,4,0,0,,0,technical,low,F,11,2,1,5,1,2,1,1,1,1,NA,2,5,1,3,4,3,1,2,3,3,3773,76,8
2466,LUMLEY,Warehouse,Turkey,Level 1,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,5,170,4,0,0,,0,technical,high,M,51,5,2,3,4,2,2,2,1,NA,1,1,3,1,2,3,5,1,5,5,3,1965,89,8
2467,LOWRIE,Operations,Japan,VP,,1,1,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,5,255,3,0,0,,0,support,medium,F,18,2,4,5,2,2,1,2,1,1,NA,2,3,2,1,1,5,2,1,1,5,2100,77,8
2468,LOUVIERE,Sales,Turkey,Senior Director,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,141,3,0,0,,0,support,medium,M,12,5,4,5,3,1,1,2,1,NA,1,2,2,2,1,3,1,2,5,2,2,1619,90,6
2469,LIPINSKI,Finance,Colombia,Senior Director,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,2,135,4,0,0,,0,technical,medium,M,65,5,1,1,3,1,1,1,1,NA,1,2,4,1,3,4,1,1,2,2,1,1988,73,7
2470,LINDEMANN,Human Resources,Japan,Senior Director,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,6,190,4,0,0,,0,sales,medium,F,8,4,3,3,1,2,2,2,2,1,NA,1,4,2,2,2,2,2,4,4,1,3740,88,7
2471,LEPPERT,IT,Japan,Director,,0,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,178,3,0,0,,0,sales,medium,M,18,5,2,2,3,2,1,2,1,NA,1,2,2,1,2,1,2,1,4,5,5,1146,63,7
2472,LEOPOLD,Warehouse,France,Director,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,236,3,0,0,,0,sales,medium,F,32,3,3,2,4,1,1,1,1,1,NA,1,3,1,1,4,4,2,4,4,4,3537,76,6
2473,LEASURE,Operations,Turkey,Director,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,151,2,0,0,,0,support,medium,M,30,4,3,1,1,1,2,1,2,NA,1,2,4,1,1,2,2,1,5,4,2,1145,90,7
2474,LEAF,Sales,France,Director,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,267,2,0,0,,0,technical,high,F,11,1,3,5,2,2,1,2,1,1,NA,2,4,1,5,2,5,1,1,5,1,3648,76,9
2475,LABARGE,Finance,Japan,Director,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,207,3,0,0,,0,product_mng,low,F,13,2,1,4,4,2,2,2,2,1,NA,1,4,2,3,4,4,1,1,3,3,2372,78,6
2476,KUBIK,Human Resources,Korea,Director,,1,,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,5,192,3,1,0,,0,technical,low,M,19,1,3,4,3,2,1,1,2,NA,1,1,1,2,3,2,4,2,3,3,3,2850,86,7
2477,KNISELY,IT,Colombia,Senior Manager,,0,1,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,5,261,3,1,0,,0,RandD,low,M,48,4,3,4,4,2,1,2,2,NA,1,1,3,1,4,3,2,2,5,2,3,3261,79,10
2478,KNEPP,Warehouse,Colombia,Senior Manager,,0,1,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,4,217,6,1,0,,0,support,low,M,47,4,4,3,3,1,2,2,2,NA,1,1,4,2,5,2,4,1,3,2,1,2523,79,7
2479,KENWORTHY,Operations,Japan,Senior Manager,,1,1,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,2,171,3,0,0,,0,accounting,medium,F,6,4,5,5,3,2,1,1,2,1,NA,1,5,1,5,5,3,2,3,1,2,1166,66,8
2480,KENNELLY,Sales,France,Senior Manager,,1,1,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,3,156,2,0,0,,0,sales,low,F,62,4,2,5,2,2,1,2,2,0,NA,1,1,2,4,5,4,2,1,3,5,1316,75,7
2481,KELCH,Finance,Turkey,Senior Manager,,1,1,3,6,6,0.4,3,3,4,3,5,2,3,2,3,2,5,5,4,4,3,0.52,5,133,3,0,0,,0,support,low,M,52,5,2,3,2,2,2,2,1,NA,1,1,4,2,1,3,2,2,4,1,1,1657,90,8
